FAO산림위원회,1,Unnamed: 2
다미노지드,1,
녹색소비자 운동,1,
농약잔류독성,1,
누수량,1,
다단식소각로,1,
니트로소 화합물,1,
농업용수,1,
농약공업폐수,1,
녹색혁명,1,
농공단지,1,
냉각수,1,
낭핵종,1,
네오다위니즘,1,
냉매,1,
농약,1,
내셔널 트러스트,1,
냉각수 오염,1,
농도,1,
다운워싱,1,
노킹,1,
님비증후군,1,
납중독,1,
니켈,1,
농약공해,1,
녹조류,1,
다국적 기업,1,
농도 규제 방식,1,
대기 대순환,1,
담배,1,
다이옥신,1,
대류권,1,
담수호,1,
대량절멸,1,
다위니즘,1,
대기오염원,1,
대기압,1,
대기오염과 기후변동에 관한 각료회의,0,
단작화,1,
다코닐,1,
대순환모델,1,
다이옥신의 독성과 규제치,1,
단백공학,1,
다이아지논,1,
다품목 소량생산,1,
대기오염물질,1,
대륙 이동설,1,
대장균,1,
대량소비,1,
대량밀집 사육방식,1,
대량폐기,1,
대량생산,1,
대장균군,1,
대규모 전업농,1,
다코렉스,1,
딥 에콜로지,1,
도시기후,1,
람사조약,1,
도시하수,1,
도살장폐수,1,
도금폐수,1,
라이프사이를,1,
도시 사막화,1,
도시화,1,
데시벨(dB),1,
라듐,1,
디엘드린,1,
드린계 농약,1,
라인강오염사고,1,
도시소음,1,
도노라사건,1,
"러셀, 아인슈타인 선언",1,
러브 운하 사건·러브 캐널 사건,1,
디스포저,1,
디디티(DDT),1,
런던형 스모그,1,
리어엔진,1,
마리치온,1,
마라존,1,
런던협약,1,
렘(Rem),1,
레벨(level),1,
로스앤젤레스형 스모그,1,
망간,1,
만성중독,1,
록카쇼무라 원자력기지,1,
링겔만 매연 농도표,1,
마루폴73/78조약,1,
마그네슘,1,
뢴트겐,1,
로스앤젤레스 스모그  사건,1,
레드 데이터 북,1,
리우 선언·환경과 개발에 관한 리우 선언,1,
망간 모래,1,
루테늄106,1,
룩셈부르크 합의,1,
로마클럽,1,
마그마,1,
망간 박테리아,1,
먼지(TSP),1,
면역,1,
먹이사슬,1,
망간 산화물,1,
모니터링,1,
모피,1,
메틸브로마이드,1,
목재,1,
메틸수은,1,
목재수입국,1,
메탄올 차,1,
매립지,1,
멜트 다운,1,
모래여과,1,
명료도,1,
메틸아민,1,
망간단괴,1,
메탄올,1,
모터크로스,1,
매향리 미군기지,1,
메탄,1,
매연,1,
매연공해,1,
메탄올·에탄올,1,
반감기,1,
물의 급수,1,
미군기지,1,
바이오매스,1,
몬슨,1,
물고기 독성시험,1,
무기수은 화합물,1,
바이오리액터,1,
무농약 재배,1,
미스트(mist),1,
무기수은제,1,
미나마따병,1,
바이러스,1,
무궤도 열차,1,
바퀴벌레 방제,1,
미생물 농약,1,
무산소층,1,
미사일,1,
미래형 증기기관차,1,
바젤협약,1,
바이오 재료,1,
바이오가스,1,
묘지,1,
바이오센서,1,
무역풍,1,
미생물처리,1,
무스카린,1,
무린세제,1,
방사성 희귀 가스,1,
배합사료,1,
베크렐,1,
버그 선언,1,
방진재,1,
배출기준,1,
방생,1,
방사성 폐기물,1,
발암물질,1,
발디즈 원칙,1,
방사능,1,
반수치사량,1,
방음재,1,
반원전운동·반핵운동,1,
발생공학,1,
배출권거래제도(Emission Trading),1,
배수처리법,1,
방사선 조사식품,1,
방사선피폭,1,
방사성 동위원소,1,
배출부과금 제도,1,
방사능 오염물질,1,
배기가스,1,
배수지,1,
베타선,1,
발포제,1,
방사선,1,
벤젠,1,
방사성 요오드,1,
발포 폴리스티렌·발포 스티톨,1,
북해의 바다표범 대량사 사건,1,
불가시 피해,1,
부패탱크,1,
부영양화(富營養化),1,
분산형 에너지,1,
분쟁조정,1,
변이원성,1,
분말활성탄,1,
복합유축농업,1,
부착오염,1,
복류수,1,
분진,1,
부담금제도·배출부과금,1,
벤조피엔,1,
보팔사건,1,
복합 사이클 발전,1,
분자생물학,1,
부유입자상 물질,1,
부유물,1,
부유물질(SS),1,
복합오염,1,
부유분진,1,
북미 대평원 지대,1,
분진폭발,1,
벼멸구,1,
분뇨처리,1,
부메랑효과,1,
비료,1,
빅뱅,1,
불쾌지수,1,
비(非)이온계면활성제,1,
불매운동,1,
비용·편익분석,1,
비소,1,
불연성쓰레기,1,
불법 투기,1,
빈곤,1,
불화수소,1,
빈산소괴,1,
빈영양호(貧營養湖),1,
비정부기구와 환경단체,1,
브로일러,1,
비정부기구,1,
붉은 녹,1,
비료오염,1,
비무장지대,1,
사카린,1,
사치리온,1,
사망률,1,
산성호수,1,
빌딩 증후군,1,
사에틸납,1,
산림보전원칙성명,1,
사회적 임업,1,
사이클론,1,
사바·사라와크 주,1,
사회생물학,1,
산성안개,1,
빙실효과,1,
산업연관분석,1,
산업공해,1,
사막화,1,
산업배출열,1,
사염화탄소,1,
사막녹지화,1,
빈협약,1,
사이클링,1,
산무,1,
산성,1,
사바나,1,
사막화 방지조약,1,
산업폐기물,1,
사헬지역,1,
사회적 비용,1,
상아,1,
생물농약,1,
생물다양성 협약,1,
살균제,1,
산화지,1,
생물권,1,
살모넬라(salmonella),1,
상수도,1,
생명공학,1,
삼림,1,
산화철,1,
삼림 면적,1,
생물막처리,1,
생물농축,1,
살충제,1,
삼림 파괴,1,
산화에틸렌,1,
산화방지제,1,
생물경제학,1,
상수원,1,
산지직거래,1,
삼림 벌채,1,
생물다양성협약에 관한 국제회의,1,
"색도(色度,chromatility)",1,
생명윤리,1,
상승작용,1,
산화,1,
삼가크롬화합물,1,
생물종 다양성 보전조약,1,
생분해성 플라스틱,1,
생물체에너지,1,
생태지향주의,1,
생물의 다양성,1,
서해안개발사업,1,
석면 폐,1,
생활협동조합,1,
생물처리,1,
생수,1,
생태학적 농축,1,
생화학무기,1,
생태학적 재해,1,
서기 2000년의 지구,1,
생물순환,1,
생태학,1,
석유 플랜트,1,
생활기후학,1,
생활쓰레기,1,
생물재해,1,
석면관,1,
생활폐수,1,
석면 대체건재,1,
생물학적 탈질소,1,
석유 대체 에너지,1,
석면,1,
생물학적 산소요구량,1,
생물활성탄법,1,
소비자의 권리,1,
세제,1,
세계환경보전전략,1,
석탄액화·석탄가스화,1,
세계자연보호기금,1,
소비자단체,1,
세계자원연구소,1,
세라필드,1,
세벤사건,1,
석유파동,1,
세계기후계획,1,
선오염원,1,
소비사회,1,
세계 환경의 날,1,
셀렌,1,
소나무고사,1,
소음성 난청,1,
소각장·소각,1,
소음수준,1,
세계보건기구(WHO),1,
세슘,1,
소음레벨,1,
성장한계론,1,
세계기상기구,1,
석유수출국기구,1,
석유화학폐수,1,
선량한도,1,
석유비축,1,
석유콤비나트,1,
세계의 에너지,1,
수질오염물질,1,
송충이,1,
소포제,1,
시설원예,1,
습식공기산화,1,
수은,1,
수질개선부담금,1,
수도관코팅,1,
수은화합물,1,
스트론튬,1,
스티로폴,1,
습지,1,
소음장해,1,
수익자부담원칙,1,
수소 에너지,1,
솔러시스템,1,
시안,1,
수질오염,1,
수질환경,1,
수질오염사고,1,
수돗물,1,
스모그(smog),1,
슬러지(Sludge),1,
수소이온농도,1,
스미치온,1,
수산화나트륨,1,
솔러카,1,
수은중독,1,
스크램,1,
스테이드 오브 더 월드,1,
시민단체,1,
수자원,1,
수력발전,1,
스몬병,0,
스텝,0,
아세트알데히드,1,
쓰레기 소각로,1,
식생,0,
아황산가스(SO2),1,
식량위기,1,
식량원조,1,
알드린,1,
식량 자급률,1,
식물섬유,0,
안티녹제,0,
식량 안전보장,0,
식물성장조정제,0,
알슈서미트,0,
식물의 광합성,1,
식기공해,1,
아황산,1,
아젠다21,1,
식물연쇄(Food Chain),1,
식염 섭취량,1,
알데히드,0,
식물 신품종 보호에 관한 국제동맹,1,
알코올자동차,1,
알카리성,0,
식량비축,1,
알루미늄 호일,1,
쓰레기종량제,1,
시안화합물,1,
식품공해,1,
암모니아성 질소,1,
엘리뇨,1,
알킬수은(alkyl mercury),1,
알파선,1,
야생 생물 보호 지역,1,
에스원 댐,1,
에어로솔 분사제,1,
엔드린,1,
여과막,0,
야생 생물 보호 구역,1,
여과,1,
역전충,0,
약품침전,1,
액화석유가스(LPG),1,
역전층,1,
엘니뇨현상,1,
에너지 수요,1,
엔트로피,1,
앨드린,1,
에어로솔,1,
액화 천연가스(LNG),1,
액상화 현상,0,
암모니아,1,
에코 산업혁명,1,
연성세제,1,
연구관리평가사업,0,
연수법,1,
염소가스중독,0,
염소,1,
연속회분식 활성 슬러지공법,0,
염화불화탄소(CFCs),1,
열병합발전,1,
열오염,1,
열대야,1,
염화물,1,
연기(smoke),1,
열파,1,
염화수소(HCl),1,
염소계 표백제,1,
염류집적,1,
염소처리,1,
염화비닐리덴,1,
열역학,1,
염화알루미늄,1,
연안어업,1,
염해지,1,
연해(smoke damage),1,
염화비닐,1,
염산,1,
열대림 행동계획,1,
염소주입량,1,
역학,1,
연관,1,
온실효과(Greenhouse Effect),1,
오니소각로,1,
온실가스 배출거래량,1,
오존 홀,1,
오니농축,1,
완속여과,1,
오존층파괴지수,1,
오이코스,1,
오염자부담의 원칙(3P원칙),1,
온배수,1,
오존,1,
영구경수,1,
옥시던트,1,
오염자 부담 원칙,1,
오일 펜스,1,
오존층 파괴(Ozone Depletion ),1,
오일 셸·오일 샌드,1,
오니,1,
오존처리,1,
예치금제도,1,
옥탄가,1,
오타와 서미트,1,
오존층,1,
오염부하량,1,
오존 트렌드 위원회,1,
온산병·온산,1,
오염경보제,1,
영종도 신공항,1,
오염물질,1,
온배수공해,1,
온대림,0,
영양 염류,1,
월경산성비,1,
원자력발전소의 수명,0,
위생매립,1,
유기염소제,1,
원내감염,1,
우리 공동의 미래(Our Common Future),0,
원자력발전소의 출력 조정 운전,0,
우주쓰레기,1,
외부 불경제,0,
유기수은제,1,
월경공해,1,
원자로의 폭격,0,
원자력발전소·핵발전소,1,
유기염소 화합물,0,
원진레이온,1,
유기염소계 용제,0,
원자로심 용융,0,
우산효과,1,
월드워치,1,
원자력발전소의 사고,0,
원유,1,
원유유출 사고,0,
유기농법,1,
웨스팅하우스,1,
용존산소(DO),1,
우유팩 회수,1,
우레탄 폼,1,
우루과이 라운드,1,
우포늪,0,
위험평가제도,0,
워싱턴조약,1,
우주선 지구호,1,
용적률,1,"사회, 행정"
유기원예,0,
유기할로겐,1,
이동경작,1,
유엔 인간 환경회의,1,
유전자 자원,1,
유해 화학물질 오염,1,
이상기상,1,
이산화질소(NO2),1,
유입부하량,1,
유망어업,0,
응집제,0,
유엔 해양법 회의,0,
유리잔류염소,0,
유네스코,1,
유엔개발계획,1,
음이온 계면활성제,1,
음식쓰레기,1,
윤작,1,
이동농법,1,
유기질 비료,1,
유동층소각로,1,
유기용제중독,1,
이온교환 수처리,1,
유기인,1,
의료계폐기물,1,
유화제,1,
유엔 해양법 조약,0,
유기주석오염,1,
이동발생원,1,
이산화황,1,
이산화탄소,1,
음식물 쓰레기 퇴비화 공장,1,
유엔환경계획,1,
이타이이타이병,0,
인스턴트 식품,1,
자로초,1,
인공 방사능,1,
인터페론,1,
자연주의자,1,
인구 피라미드,0,"사회, 행정"
자연염,1,
자연학습·자연학습장,1,
자동차의 사회적 비용,1,
자급사료,1,
일산화질소,1,
인공섬,1,
자동차 공해,1,
일산화탄소(CO),1,
이원급수,1,
자동차배기가스,1,
인분뇨,1,
자연방사능,1,
임호프 탱크(Imhoff tank),1,
일회용품,1,
자연자원의 공익적 기능,0,
자연보호,1,
인구론,1,"사회, 행정"
인공 감미료,1,
일산효과,1,
인분거름,1,
일조권,1,"사회, 행정"
저유황유,1,
자외선,1,
자원 다소비형 산업,1,
저인망 어업,1,
저주파 공기진동,1,
잔류농약,1,
잔디착색제,1,
작은 것이 아름답다,0,?
전기자동차,1,
전기 집진기,1,
재생가능한 자원,1,
재개발사업,1,"사회, 행정"
자원 재활용,1,
자원 낭비,0,
저수조,1,
적조,1,
저칼로리 식품,1,
전력,1,
재난,1,
재활용,1,
작업환경,1,
저독성,1,
적정기술,1,
재생지,1,
전(前)염소처리,1,
저유황 연료,1,
저공해 차,1,
저주파음 공해,1,
제올라이트,1,
준설,1,
제초제,1,
준공공재,1,
제품의 생산공정 및 방법,0,
정부의 환경정보계획,1,
정상 개방계,1,
종 다양성,1,
중간기술,1,
죽음의 재,0,
정부개발원조,1,
조력발전,1,
주파수 분석,0,
정수기,0,
전지구적 문제·지구환경,0,
제트기류,0,
제2차 세계 기후회의,0,
전파 장애,0,
전자파,1,
조경,1,
전력 피크(최대 전력),1,
주민단체,1,
종말 처리장,1,
점 오염원,0,
주석,0,
제트 여객기,1,
제로미터 지대,1,
조사식품,1,
종이기저귀,1,
전생애평가·전과정평가,1,
조류,1,
중수도,1,
지역이기주의,0,
지구기업,1,
지표식물,1,
지구 서미트,1,
지역 에너지,1,
지속가능한 개발,1,
증기기관차,1,
지구환경 모니터시스템,1,
중화,0,
지구생물권 국제공동 연구계획,1,
중금속,1,
지구온난화 방지조약,1,
지구온난화 현상,1,
중독,1,
지구사막화,1,
지구물리학,0,
중유,1,
지속적 경제성장,1,
지력,1,
지구환경기금,1,
지중축열,1,
지구환경 모니터링 시스템,1,
중동전쟁,0,
지구관측 위성,1,
중성세제,1,
지역자급,1,
지구의 날,1,
지표종·지표생물,1,
지역 냉난방,1,
중성,1,
지역열공급,1,
지하수 오염,1,
천연기념물,0,
차음재료,1,
집진장치,1,
채무와 자연보호의 교환,0,
철새,1,
천일염,1,
직업 암,0,
철도,1,
차음벽,1,
청정기술,1,
직업병,0,
진폐증,0,
지하수,1,
청정연료,1,
진동레벨,1,
철 박테리아,1,
지하수 개발,1,
철(Fe),1,
집중호우,1,
천식,1,
청색증,1,
청감보정회로,0,
질소산화물,1,
천적,0,
천이,0,
천연가스 자동차,1,
착색료,0,
천수답,0,
채식주의자,1,사회
천적농약,1,
진동,1,
클라우디우스,1,
카린 B호 사건,0,
축산폐수,1,
청조현상,0,
칼슘,1,
코뮌,1,사회
칼륨,1,
총인·전(全)인,0,
침전,0,
침묵의 봄,0,"사회, 환경"
총수은,1,
침몰하는 방주,0,
카르노 사이클,1,
측정망·자동측정망,1,
클로즈드 시스템,1,
크롤덴,1,
총질소(Total Nitrogen),1,
총질소·전(全)질소,1,
컵 라면,0,
총인(Total Phosphorus),1,
크롬(Cr),1,
침사지,1,
축산단지,1,
촉매장치,1,
클론,1,
캡탄,1,
체르노빌 원자력발전소 사고,0,
타르계 색소,1,
카드뮴(Cd),1,
클로로포름,1,
토양 침식,1,
타벤다졸,1,
탄광,1,
테크놀로지 어세스먼트,1,
태양 흑점,1,
탄소세,1,경제
토양오염물질,1,
토양 소독,1,
토양 유출,1,
토론토 회의,1,
토양오염,1,
탁도,1,
토론토 서미트 경제선언,1,
탄화수소(HC),1,
토양의 산성화,1,
테크놀로지 스트레스,1,
토지의 사막화,1,
토양개량제,1,
탄산연,1,
탈원자력발전,1,
토양 오염,1,
테트라클로로에틸렌,1,
토양 유출의 2차 재해,0,
탄산칼슘,1,
택지 개발,1,"사회,경제,행정"
페레스트로이카와 환경문제,0,
특정 플론 대책,1,
특정 폐기물,1,
트리튬,1,
통상산업부,1,
페르메트린,1,
특수독성,1,
파라코트,1,
패스트푸드점,1,
팀 스피리트,1,
트리할로메탄,1,
트리폐닐 주석(TPT) 화합물,1,
편서풍,1,
트리클로로에틸렌,1,
트럭 수송,1,
페르시아 만 전쟁의 환경파괴,0,
페놀,1,
파쇄,0,
톨루엔,1,
특정 플론,0,
특정대기유해물질,1,
투시도,1,
트롤 어법,1,
페르시아 만 전쟁,1,
파라티온·메틸 파라티온,1,
투수성 포장,1,
퇴비,1,
팩 식품,1,
퍼파법,0,
편의점,1,사회
폐유,1,
폐기물 무역,1,
폐수,1,
폐기물 처분,1,
폐기물 처리,1,
포스트하비스트,1,
표백제,1,
품종개량,1,
표토,1,
폐갱,0,
표준활성오니법,1,
평화,1,
폭기시간,1,
폐유볼,1,
포스겐,1,
포장폐기물,1,
풍력발전,1,
폭기,1,
폐암,1,
폐유비누,1,
폐기물 감량,1,
폴리염화 비폐닐,1,
퓸(Fume),1,
폐쇄수역,1,
폐알카리,1,
폐사,1,
포디즘,1,
포경,1,
표면처리,1,
표토유출,1,
표백,1,
할로가스,1,
한계치사 농도,1,
플리 마켓,0,사회
한중 환경협력공동위원회,1,
한대림,0,
플랑크톤,1,
하이테크,1,
플루토늄,1,
피폭,0,
한일환경협정,1,
피부암,1,
하구언 공사,1,
하수 오니 처리사업,0,
플랑크톤 조절,1,
피폭자,1,
합성보존제,1,
플랜테이션,1,
하수처리법,1,
하이테크 공해,1,
플라스틱,1,
피렌,1,
프레온가스,1,
합성세제,1,
항공소음,1,
할로겐,1,
하수,0,
플로노로에스테 사건,0,
플라스틱 공해,0,
플라스틱제품,1,
해양의 석유오염,1,
해양보호법률과 조약,1,
해양배출,1,
핵 재처리,1,
해저 유전,0,
해양생태학,0,
항생물질,0,
해양생태계,1,
해양 투기,0,
해양오염,1,
핵사찰,1,
해수오염,1,
핵폐기물,1,
핵융합,1,
"해양오염 방지 자재, 약재의 성능시험 기준",0,
핵무기,1,
해면상승,1,
해양의 탄산가스 흡수,1,
해양대순환,1,
핵연료의 수송,0,
핵확산금지조약,1,
핵연료 재처리,1,
핵발전소·원자력발전소,1,
핵에너지·원자력,1,
핵의 겨울,0,
핵 산업,1,
해양상 소각,1,
해저 자원,1,
해저 석유,1,
해면 상승에 관한 소국회의,0,
햄버거,0,?
해양관측선,0,
헥사클로로에탄,1,
화석연료 매장량,1,
화학적 산소요구량(COD),1,
환경경영체제,1,
형광표백제,1,
환경공학,0,
환경관리인,0,
호기성 세균,1,
환경과 개발에 관한 세계위원회,0,
환경관리공단,1,
호소,1,
화학병기,1,
환경감시원,0,
화력발전,1,
혐오시설,1,
화전,1,
환경경영체제 규격,0,
화학에너지,1,
호기성 분해,1,
화학물질에 대한 수출 상대국에 사전통보,0,
헤드로,1,
화학조미료,1,
햄버거 커넥션,0,
환경경영체제 심사·EMS심사,1,
혐기성 분해,0,
혐기성 세균,1,
헬싱키 선언,1,
환경개선부담금제도,1,
화석연료,1,
화학비료,1,
환경성과 평가규격,0,
환경의 유한성,0,
활성오니법,1,
환경외교,1,
흡음,1,
히로시마,0,
환경세,1,
환경제국주의,1,
활성탄,1,
환경권,1,
휴식년제,1,
환경교육,1,
환경배려 가이드라인,1,
황사,1,
흡착,1,
환경용적,1,
환경의 날·세계환경의 날,0,
환경마크제도,1,
환경자원론,1,
환경정보 전산망,1,
환금작물,1,
후 염소처리,0,
환경기초시설,1,
환경교환,1,
환경시장,1,
휴양림,0,
환경라벨링 규격,0,
환경영향평가,1,
